date,BOVA11.SA,IVVB11.SA,XFIX11.SA,^BVSP,selic_rate,LFT.SIM
2016-12-12,-0.022537129959057656,-0.012376905192680754,0.0019371560601058047,-0.021850878497876036,0.050788,5.0788e-4
2016-12-13,0.009432330402224354,0.007033287381351672,-0.004617503307860593,0.0017235843795941896,0.050788,5.0788e-4
2016-12-14,-0.0254369475240509,0.006095280722966168,-2.4415387119514076e-4,-0.018032759231456974,0.050788,5.0788e-4
2016-12-15,0.004971569261613684,-0.001009741608797854,0.00321276422543626,0.0031608603037174277,0.050788,5.0788e-4
2016-12-16,-0.0031802174916679693,0.00442196421192298,2.0556430105433954e-4,-1.1987122405643369e-4,0.050788,5.0788e-4
2016-12-19,-0.02162349247783868,-0.004654122598516164,-0.0018983747532383966,-0.021887684324102152,0.050788,5.0788e-4
2016-12-20,0.009239099900078429,-0.0018955377440998955,8.29070573955315e-4,0.008264607518691625,0.050788,5.0788e-4
2016-12-21,-1.7947086156011594e-4,-0.011775136308526557,0.005804100770451015,0.0011114391400239843,0.050788,5.0788e-4
2016-12-22,0.005026907997516039,-0.012812299306854125,-1.130436186875805e-4,-0.006800006938782577,0.050788,5.0788e-4
2016-12-23,0.006788157756745461,-0.004412770328597659,-0.0027295044899541265,0.011911623439000874,0.050788,5.0788e-4
2016-12-26,0.010645820930152539,0.01942377632059089,0.004399673938275006,0.011788667000362407,0.050788,5.0788e-4
2016-12-27,-0.002633386825712347,-0.015217325555643368,3.6010663456154113e-4,0.0013135448652337178,0.050788,5.0788e-4
2016-12-28,0.018130588882209198,-0.007791175918417714,-0.0015849733778199315,0.018484760720309357,0.050788,5.0788e-4
2016-12-29,0.0069156556850564765,-0.005889341134266535,0.0034117571087239895,0.007443712154160176,0.050788,5.0788e-4
2017-01-02,-0.010473911276982273,0.03528173166768256,0.004188520985509259,-0.010593255516628708,0.050788,5.0788e-4
2017-01-03,0.03678637675850549,-0.030391650663759262,7.850760776102472e-4,0.03733910621087788,0.050788,5.0788e-4
2017-01-04,0,-0.0040655417520492065,6.937403276596754e-5,-0.0036399521144077074,0.050788,5.0788e-4
2017-01-05,0.005020907733230828,-0.008954441444750438,-3.2550172622647366e-4,0.007826072837681997,0.050788,5.0788e-4
2017-01-06,-0.003330570615828088,0.0138187733989803,0.003362833747904803,-0.006540896715052091,0.050788,5.0788e-4
2017-01-09,-0.0018378746609636343,-0.011271305058378367,-0.003144085289298326,5.675829076461358e-4,0.050788,5.0788e-4
2017-01-10,0.008536965303049815,-0.002651174061030326,0.004584242799430038,0.007001620745543002,0.050788,5.0788e-4
2017-01-11,0.0036514725427905237,6.645807174043838e-4,4.5686357841057124e-4,0.005053756518380137,0.050788,5.0788e-4
2017-01-12,0.02530178184903109,-0.002523607904048597,0.0046727483194035635,0.024148864619030874,0.048159,4.8159e-4
2017-01-13,-0.005161285400390625,0.00985350038355226,0.006125598553957001,-0.004722144041029441,0.048159,4.8159e-4
2017-01-16,0.003566816141611806,0.014372415874452926,0.002274577784781906,0.002812166153459472,0.048159,4.8159e-4
2017-01-17,0.006138889241531054,-0.018458314874720938,0.0021121814694076146,0.008193510989957797,0.048159,4.8159e-4
2017-01-18,-0.006101433218786201,0.003972922975449711,0.0023535441760240694,-0.003169966124871748,0.048159,4.8159e-4
2017-01-19,0.0032309683895335173,-0.007386856306926148,0.0011113951923027443,-0.0031021044427124167,0.048159,4.8159e-4
2017-01-20,0.0075684578462427154,-0.005980025890261587,0.0015688195805361183,0.008913074072336657,0.048159,4.8159e-4
2017-01-23,0.019657975838828,-0.0062834385230962075,0.0036791299143963396,0.019032563041490258,0.048159,4.8159e-4
2017-01-24,0.001724147518291197,0.009417421377618362,-9.591853664605576e-4,0.001384051468463321,0.048159,4.8159e-4
